Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-san-gwann-4122532301898828763,San Gwann,240000,3,Apartment,2,"This larger than usual 2nd floor 3 bedroom Apartment is up for sale, being sold fully furnished and ready to move into. This 104sqm Apartment is situated in a quiet residential area, close to all amenities and enjoys a spacious layout, consisting of: Open Plan Kitchen, Living & Dining Area Master Bedroom with En-Suite Facilities 2 Single Bedrooms Guest Bathroom Air-Conditioning Fully Furnished incl. Bedrooms and Kitchen Balcony This property is excellent for first time buyers or as a rental investment.Ref: W-02NAJT Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-pendergardens-4122532301898828660,St Julian's,550000,3,Apartment,2,"This spacious second floor corner APARTMENT is a true gem, boasting approximately 172 sqm of living space and located in the highly sought-after Pender Gardens, with all amenities just minutes away and the beautiful Spinola Bay within easy reach.Upon entering the property, you will be welcomed by a large and bright living area that combines a fitted kitchen, a dining room and a living room, all overlooking a generously sized terrace. The apartment also features three double bedrooms, one of which comes with an ensuite shower room, as well as a guest bathroom and a convenient washroom.Optional car space is available for those who require it. Don't miss out on the chance to make this stunning apartment your own!Ref: #20 Size: 172sqm Bathrooms: 2",1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-sliema-4122532301898828687,Sliema,1100000,3,Penthouse,5,"A triplex Penthouse in this sought after area of Sliema is now for sale. Boosting almost 300SQM comes this Penthouse with plenty of natural lights and breathtaking views of the Sliema Promenade. It comprises of an open plan kitchen/living/dining, 3 bedrooms (all with an-suite), 2 guest bathrooms, bar/lounge area with a games room area making it great for entertaining, 3 terraces and an optional pool for more entertaining. Due to its location its also minutes away by walk to all amenities. Property is practically finished and will be sold a such. Two optional garage spaces are also available.Ref: AA19164 Bathrooms: 5",0,0,1,0,1,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-town-house-for-sale-gozo-ghajnsielem-4122532301898828865,Gozo - Ghajnsielem,285000,3,Town House,3,"A beautiful 3 bedroom townhouse for sale in Ghajnsielem. Situated in an ideal location close to all amenities, this townhouse also enjoys elements of peace and quiet. This townhouse comprises of: Basement Level: 1 Double Bedroom 1 Bathroom 1 Yard Kitchen / Living / Dining Area Ground Level: Street level Garage 1 Bathroom Living Room Kitchen / Dining Area First Floor: 2 Double Bedrooms 1 Bathroom 1 Balcony Roof Level: Roof Terrace Swimming Pool For More information regarding this property please call one of the numbers provided or visit one of our lounges located around Malta.Ref: W-02LIMV Size: 185sqm Bathrooms: 3",0,1,1,0,1,1,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-cospicua-bormla-4122532301898828645,Cospicua (Bormla),235000,3,Apartment,2,"Introducing a charming corner first-floor solitary MAISONETTE in the historic city of Cospicua, one of the Three Cities located within the Grand Harbour to the east of the capital city Valletta. The property boasts a welcoming reception and a traditional stone staircase leading up to the first floor, which presents a space to have a kitchen, living, and dining area, as well as a bathroom. On the second floor, there is ample space for three bedrooms. The property features a full roof and airspace, and potential to be split into two 1-bedroom apartments, making it a great rental investment opportunity. Some roofs require replacement, but the property is being sold freehold. Don't miss out on this unique property!Ref: #7 Size: 110sqm Bathrooms: 2",0,0,0,0,0,1,0,0,0,0,0,1,0,0
https://www.propertymarket.com.mt/view/1-bedroom-maisonette-for-sale-kalkara-4122532301898828766,Kalkara,255000,1,Maisonette,2,"Beautifully converted DUPLEX MAISONETTE located within an urban conservation area, just round the corner from the Kalkara waterfront promenade. The property is full of character. Its traditional fa ade and all the original features that adorn the internal spaces were carefully restored and blended with modern finishes. On entering the property, you will find: Modern kitchen and dining area with beautiful patterned floors An old stone staircase provides access to a bedroom with en suite and a traditional timber balcony on the first floor, Lounge/ guest bedroom with a shower and toilet at basement level The basement is impressive in that it has double-height ceilings and a big arch which add to the character of this home. This property would make a wonderful home for anyone who wants to live within a short walk to the sea. Ready to move into.Ref: W-02Q9YR Size: 65sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-penthouse-for-sale-hamrun-4122532301898828784,Hamrun,190000,1,Penthouse,1,Beautifully situated one bedroom Penthouse in Hamrun close to all amenities. Layout comprises of a good-sized naturally lightened kitchen/living/dining open plan leading to a good-sized bedroom followed by a bathroom. The outside area is huge as pertained by the photos. Garages also available.Ref: BSPTH177908 Size: 85sqm Bathrooms: 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-apartment-for-sale-marsascala-4122532301898828839,Marsascala,194000,1,Apartment,1,"0Marsascala - Apartment0Price - €194,0000Call 7703 6425 for more informationThis property layout comprises of-- Kitchen/Dining (which can be converted into a 2nd Bedroom) Separate Living room- Bedroom- Main Bathroom- Front- Back balconies- This apartment is being sold Freehold.Ref: Brenda194k Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-pendergardens-4122532301898828658,St Julian's,435000,2,Apartment,2,"Luxury Living in the Heart of Pender GardensExperience the ultimate in luxury living with this lovely, bright, and spacious fully furnished and air-conditioned second-floor apartment. This stunning property is served with a lift and is part of the magnificent complex of Pender Gardens.As you step inside, you are greeted by an open-plan kitchen, living, and dining area that opens up onto a front terrace, perfect for relaxing and taking in the stunning views. This apartment also features two bedrooms, including a master with an en suite bathroom, and a guest bathroom, providing ample space for family and guests.This property is further complemented by a car space, which is included in the price, providing you with easy and convenient access to your home.Located in the heart of Pender Gardens, this property offers easy access to a wealth of amenities, including shops, restaurants, and public transportation. This complex also offers an array of luxurious amenities, including a communal pool, gym, and landscaped gardens, providing you with everything you need to live the life of luxury.With its prime location and stunning features, this apartment is a must-see for anyone looking for luxury living in one of the most sought-after locations in the area. To schedule a viewing and experience the beauty and elegance of this stunning apartment in person, please contact us today.Ref: #18 Size: 108sqm Bathrooms: 2",1,0,1,1,1,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-julians-4122532301898828848,St Julian's,485000,3,Apartment,2,"ST JULIANS – Brand new three bedroom Apartment forming part of a prestigious block and measuring around 170sqm. Accommodation comprises a large open plan kitchen/living/dining, three double bedrooms, main with en-suite, guest bathroom, utility room with a drying area and a large balcony with distant sea views.Ref: RC-262755 Size: 170sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gozo-sannat-4122532301898828674,Gozo - Sannat,315000,3,Apartment,2,"SANNAT GOZO: This apartment is currently for sale. The kitchen, living, and dining areas are all modern and well-equipped with contemporary appliances and fixtures, providing a comfortable and convenient living space. Additionally, the apartment boasts a large balcony that offers a pleasant view, including distant sea views, which is perfect for relaxation and entertainment. Three bedrooms one with ensuite and a master bathroom. Overall, this apartment is a stylish and desirable living space that offers a range of features and amenities. It also comes with an additional spacious garage, providing a convenient and secure parking space for vehicle and extra storage space.Ref: 29362 Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-mellieha-4122532301898828698,Mellieha,745000,3,Apartment,2,"MelliehaHighly finished and partly furnished. Apartment with amazing sea and country views. Three bedrooms, main one is with en-suite. Large combined open space of living/dinning/kitchen area, having 53 sqm leading onto front 14 sqm terrace.Robert 99992027 rcaruana@remax.com.mtRef: 240471005-6 Size: 138sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-rabat-4122532301898828787,Rabat,298000,3,Apartment,2,"Located in the northern part of the Maltese Islands, in the historical, sought-after town of Rabat, a brand-new apartment is available for sale. This truly luxurious and very well-located 160 sqm property comprises a kitchen/living/dining room, 3 bedrooms (master with en suite) and main bathroom. This property will be sold semi-finished, excluding bathrooms and internal doors, and it will be completed by February 2024. Optional street level garages available within the smart block. Beautiful, rare-to-find family homes! Ref 24882For viewings, please contact Zoli on +356 79771023 or email zoli@bre.com.mt#bernardsrealestate #realestate #forsale #property #malta #rabat #apartment #home #brandnew #luxuryRef: 24882 Size: 160sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-bungalow-for-sale-mellieha-4122532301898828672,Mellieha,2980000,3,Bungalow,2,"A lovely Bungalow built on a plot of circa 1000sqm, in a very exclusive villa area in Mellieha. Property comprises of a large welcoming entrance hall, having on one side a 40 sqm living / dining are with a large terrace overlooking a large pool and gardens with views. A lovely separate fitted kitchen with large pantry is also found overlooking the gardens. On the other side one finds 3 large double bedrooms, main with en suite and walk-in wardrobe, a study which can become another bedroom and a large main bathroom. Underlying this lovely property is a 1 bedroom flatlet, a large 3 bedroom flatlet and also a possible studio flat, all overlooking the pool area. Complimenting this bungalow is a separate garage with drive in. Highly recommended!Ref: 29355 Bathrooms: 2",1,0,1,0,1,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-naxxar-4122532301898828649,Naxxar,263000,3,Apartment,2,"Purchase A Lifestyle - Not Just An ApartmentConveniently located close to the Primary School, supermarkets and eateries this 3 bedroom apartment boasts a square layout with 2 bathrooms .The combined open plan living, dining, and kitchen area opens onto a large front terrace with quiet street views and abundant natural light with a total living space of 111 Sqm.Sold in Shell form and freehold.Set to be Finished December 2023.Ref: RS112 Size: 111sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-sliema-4122532301898828590,Sliema,1390000,2,Apartment,2,"An astounding, luxurious property finished to exacting detail and fully equipped with all appliances. Enjoying uninterrupted views of the harbour and Valletta, this bright accommodation is laid with original parquet flooring throughout and all furnishings are state-of-the-art. Comprising a hall; sitting; dining; a fully fitted kitchen /breakfast equipped with island, hob and top-notch appliances; a breakfast terrace and a lounge area equipped with outdoor terrace furniture; a further large terrace ideal for entertaining; one large double bedroom with en suite shower; a further bedroom currently being used as an office, and a guest toilet. This block is maintained by a professional Administrator and enjoys two passenger lifts. Ref 25082  For viewings, please contact Zoli on +356 79771023 or email zoli@bre.com.mt  #bernardsrealestate #realestate #forsale #property #malta #sliema #apartment #home #seaviews #luxury Ref: 25082 Bathrooms: 2",0,0,1,1,0,0,0,1,0,0,0,0,0,1
